1	55091	50
1	55094	50
2	55095	50
2	55219	50
3	55092	50
3	55096	50
4	55098	50
4	55140	50
5	55099	100
6	55100	100
7	55101	100
8	55102	100
9	55103	100
10	55104	100
11	55104	50
11	55141	50
12	55105	100
13	150024	100
14	55328	100
15	55106	100
16	55107	100
17	55107	50
17	55141	50
18	55108	100
19	55109	50
19	55110	50
20	55111	100
21	55112	100
22	55111	50
22	55112	50
23	55113	50
23	55220	50
24	55116	100
25	55117	100
26	55118	100
27	55119	100
28	55121	100
29	55122	100
30	55124	100
31	55127	100
32	55128	100
33	55129	100
34	55135	100
35	55138	100
36	55139	100
37	55142	100
38	55143	100
39	55144	100
40	55146	100
41	55147	100
42	55148	100
43	55150	100
44	55151	100
45	55152	100
46	55153	100
47	55154	100
48	55155	100
49	55156	100
50	55157	100
51	55158	100
52	55159	100
53	55160	16
53	55162	16
53	55167	16
53	55168	16
53	55224	16
53	55225	20
54	36026	25
54	36037	25
54	36056	25
54	36104	25
55	36009	33
55	36039	33
55	36088	34
56	36008	33
56	36036	33
56	36039	34
57	36040	50
57	36064	50
58	36026	33
58	36048	33
58	36059	34
59	36037	50
59	36090	50
60	36008	33
60	36039	33
60	36063	34
61	36038	33
61	36058	33
61	36089	34
62	36010	33
62	36037	33
62	36046	34
63	36036	50
63	36049	50
64	36035	33
64	36036	33
64	36063	34
65	36032	33
65	36034	33
65	36037	34
66	36026	33
66	36032	33
66	36036	34
67	36031	33
67	36033	33
67	36038	34
68	36032	50
68	36057	50
69	36019	50
69	36030	50
70	36019	33
70	36025	33
70	36030	34
71	36001	33
71	36003	33
71	36043	34
72	36031	50
72	36038	50
73	36002	33
73	36018	33
73	36025	34
74	36030	33
74	36043	33
74	36074	34
75	36005	33
75	36029	33
75	36074	34
76	36005	33
76	36025	33
76	36072	34
77	36020	33
77	36024	33
77	36041	34
78	36022	33
78	36029	33
78	36071	34
79	36028	50
79	36041	50
80	36022	33
80	36023	33
80	36027	34
81	36026	50
81	36058	50
82	36020	50
82	36021	50
83	36003	33
83	36030	33
83	36043	34
84	36015	33
84	36025	33
84	36043	34
85	36024	50
85	36030	50
86	36015	33
86	36023	33
86	36073	34
87	36002	33
87	36019	33
87	36022	34
88	36022	100
89	36021	50
89	36022	50
90	36020	50
90	36072	50
91	36003	33
91	36005	33
91	36019	34
92	36018	50
92	36022	50
93	36014	33
93	36017	33
93	36071	34
94	36003	33
94	36022	33
94	36025	34
95	36016	33
95	36020	33
95	36072	34
96	36015	33
96	36041	33
96	36072	34
97	36002	33
97	36043	33
97	36074	34
98	36002	33
98	36014	33
98	36072	34
99	36013	33
99	36048	33
99	36062	34
100	36012	50
100	36021	50
101	36009	50
101	36011	50
102	36010	33
102	36052	33
102	36066	34
103	36009	50
103	36038	50
104	36008	33
104	36037	33
104	36038	34
105	36007	33
105	36009	33
105	36069	34
106	36004	50
106	36006	50
107	36005	33
107	36012	33
107	36022	34
108	36001	33
108	36002	33
108	36041	34
109	36003	50
109	36043	50
110	36002	33
110	36043	33
110	36093	34
111	36001	50
111	36003	50
112	36000	100
113	16018	100
114	16015	45
114	16018	45
114	16033	5
114	16034	5
115	16005	90
115	16035	5
115	16041	5
116	16019	50
116	16020	50
117	16001	33
117	16011	33
117	16012	34
118	16002	50
118	16014	50
119	16002	33
119	16004	33
119	16018	34
120	16001	16
120	16011	16
120	16012	16
120	16014	16
120	16026	16
120	16027	20
121	16009	16
121	16010	16
121	16017	16
121	16021	16
121	16024	16
121	16025	20
122	16010	25
122	16021	25
122	16023	25
122	16029	25
123	16003	33
123	16014	33
123	16016	34
124	16015	100
125	16001	22
125	16011	22
125	16012	22
125	16014	22
125	16040	12
126	16013	100
127	16011	100
128	16001	100
129	16006	90
129	16033	5
129	16034	5
130	16008	95
130	16041	5
132	16007	100
133	16011	50
133	16026	50
134	16002	100
135	17005	33
135	17008	33
135	17019	34
136	17000	25
136	17002	25
136	17005	25
136	17015	25
137	17010	100
138	17004	100
139	17014	100
140	17012	33
140	17016	33
140	17031	34
141	17030	100
142	17000	50
142	17005	50
143	17000	33
143	17005	33
143	17015	34
144	17005	50
144	17015	50
145	17005	33
145	17015	33
145	17019	34
146	17029	50
146	17032	50
147	17020	33
147	17022	33
147	17024	34
148	17005	33
148	17008	33
148	17015	34
149	17004	50
149	17007	50
150	17028	100
151	17004	50
151	17011	50
152	17027	50
152	17038	50
153	17009	50
153	17039	50
154	17025	50
154	17026	50
155	17003	33
155	17024	33
155	17033	34
156	17009	33
156	17012	33
156	17016	34
157	17002	33
157	17008	33
157	17015	34
158	17021	33
158	17022	33
158	17023	34
159	17001	50
159	17022	50
160	17020	50
160	17022	50
161	17013	50
161	17017	50
162	17009	25
162	17010	25
162	17012	25
162	17039	25
163	17009	33
163	17010	33
163	17031	34
164	17002	33
164	17015	33
164	17019	34
165	17008	100
166	17021	50
166	17037	50
167	17001	16
167	17020	16
167	17022	16
167	17042	16
167	17048	16
167	17050	20
168	17009	50
168	17012	50
169	17008	50
169	17015	50
170	17000	33
170	17008	33
170	17015	34
171	17002	25
171	17008	25
171	17015	25
171	17019	25
172	17005	100
173	17002	25
173	17005	25
173	17008	25
173	17019	25
174	17007	100
175	17001	50
175	17003	50
176	17002	50
176	17019	50
177	17017	50
177	17018	50
178	17008	50
178	17019	50
179	17000	50
179	17015	50
180	17000	33
180	17005	33
180	17007	34
181	17010	50
181	17016	50
182	17009	33
182	17010	33
182	17012	34
183	17013	33
183	17017	33
183	17018	34
184	17002	50
184	17008	50
185	17002	33
185	17008	33
185	17019	34
186	17002	25
186	17003	25
186	17008	25
186	17024	25
187	17000	33
187	17002	33
187	17008	34
188	68150	100
189	68037	50
189	68214	50
190	68012	50
190	68191	50
191	68147	50
191	68183	50
192	68148	100
193	68019	100
194	68007	100
195	68003	50
195	68147	50
196	68022	60
196	68146	30
196	68249	10
197	68001	25
197	68013	25
197	68019	25
197	68156	25
198	68019	25
198	68139	25
198	68145	25
198	68195	25
199	68013	20
199	68015	20
199	68019	20
199	68139	20
199	68145	20
200	68001	20
200	68013	20
200	68015	20
200	68019	20
200	68145	20
201	68001	20
201	68013	20
201	68015	20
201	68019	20
201	68144	20
202	68141	50
202	68143	50
203	68003	33
203	68018	33
203	68183	34
204	68140	50
204	68142	50
205	68141	33
205	68143	33
205	68196	34
206	68140	100
207	68001	25
207	68019	25
207	68192	25
207	68195	25
208	68001	25
208	68013	25
208	68019	25
208	68139	25
209	68139	100
210	68010	100
211	68138	100
212	68003	35
212	68018	35
212	68185	20
212	68246	10
213	68137	100
214	68136	100
215	52103	100
216	68133	100
217	68132	100
218	68131	100
219	68130	100
220	68129	100
221	68128	100
222	68127	100
223	68126	100
224	68125	100
225	68124	100
