1	2	1	4	2	0
2	3	1	4	4	0
3	4	1	4	6	0
4	5	1	4	8	0
5	6	1	4	10	0
6	7	1	7	2	0
7	8	1	7	4	0
8	9	1	7	6	0
9	10	1	7	8	0
10	11	1	7	10	0
11	12	1	6	2	0
12	13	1	6	4	0
13	14	1	6	6	0
14	15	1	6	8	0
15	16	1	6	10	0
16	17	1	5	2	0
17	18	1	5	4	0
18	19	1	5	6	0
19	20	1	5	8	0
20	21	1	5	10	0
21	22	1	8	2	0
22	23	1	8	4	0
23	24	1	8	6	0
24	25	1	8	8	0
25	26	1	8	10	0
26	27	1	9	2	0
27	28	1	9	4	0
28	29	1	9	6	0
29	30	1	9	8	0
30	31	1	9	10	0
31	32	1	10	2	0
32	33	1	10	4	0
33	34	1	10	6	0
34	35	1	10	8	0
35	36	1	10	10	0
36	37	1	46	2	0
37	38	1	46	4	0
38	39	1	46	6	0
39	40	1	46	8	0
40	41	1	46	10	0
41	42	1	47	2	0
42	43	1	47	4	0
43	44	1	47	6	0
44	45	1	47	8	0
45	46	1	47	10	0
46	47	1	50	2	0
47	48	1	50	4	0
48	49	1	50	6	0
49	50	1	50	8	0
50	51	1	50	10	0
51	52	1	48	2	0
52	53	1	48	4	0
53	54	1	48	6	0
54	55	1	48	8	0
55	56	1	48	10	0
56	57	1	49	2	0
57	58	1	49	4	0
58	59	1	49	6	0
59	60	1	49	8	0
60	61	1	49	10	0
61	62	1	271	8	0
62	63	1	271	14	0
63	64	1	271	21	0
64	65	1	0	1	0
65	66	1	0	2	0
66	67	1	0	3	0
67	71	1	246	110	0
68	72	1	246	125	0
69	73	1	246	150	0
70	89	1	15	1	0
71	90	1	15	2	0
72	91	1	15	3	0
1953	104	1	127	10	10
1954	104	2	138	1	0
1955	104	3	140	1	0
1956	104	4	143	3000	0
1957	105	1	127	25	25
1958	105	2	138	1	0
1959	105	3	140	1	0
1960	105	4	143	3000	0
1961	106	1	127	50	50
1962	106	2	138	1	0
1963	106	3	140	1	0
1964	106	4	143	3000	0
910	107	1	214	200	0
911	108	1	214	500	0
912	109	1	214	1000	0
88	110	1	0	1	0
89	111	1	0	2	0
90	112	1	0	3	0
1908	137	1	127	10	10
1909	137	2	137	88	0
1910	138	1	127	25	25
1911	138	2	137	88	0
1912	139	1	127	50	50
1913	139	2	137	88	0
1893	141	1	127	2	2
1894	141	2	137	0	0
1895	141	3	138	0	0
1896	141	4	141	1	0
1897	141	5	143	3000	0
1898	142	1	127	5	5
1899	142	2	137	0	0
1900	142	3	138	0	0
1901	142	4	141	1	0
1902	142	5	143	3000	0
1903	143	1	127	10	10
1904	143	2	137	0	0
1905	143	3	138	0	0
1906	143	4	141	1	0
1907	143	5	143	3000	0
1941	147	1	127	10	10
1942	147	2	138	1	0
1943	147	3	140	1	0
1944	147	4	143	3000	0
1945	148	1	127	25	25
1946	148	2	138	1	0
1947	148	3	140	1	0
1948	148	4	143	3000	0
1949	149	1	127	50	50
1950	149	2	138	1	0
1951	149	3	140	1	0
1952	149	4	143	3000	0
1914	164	1	127	10	10
1915	164	2	137	32	0
1916	164	3	127	10	10
1917	164	4	137	33	0
1923	165	1	127	25	25
1924	165	2	137	32	0
1925	165	3	127	25	25
1926	165	4	137	33	0
1932	166	1	127	50	50
1933	166	2	137	32	0
1934	166	3	127	50	50
1935	166	4	137	33	0
137	196	1	226	1	0
138	237	1	227	1	25
139	238	1	227	3	25
140	239	1	227	5	25
1077	270	1	270	10	0
1078	271	1	270	15	0
1079	272	1	270	25	0
144	278	1	0	1	0
145	278	2	15	1	0
907	279	1	214	200	0
147	280	1	227	1	62
148	280	2	227	1	17
149	281	1	227	3	62
150	281	2	227	3	17
151	282	1	227	5	62
152	282	2	227	5	17
153	292	1	4	2	0
154	293	1	4	4	0
155	294	1	4	6	0
156	295	1	4	8	0
157	296	1	4	10	0
158	297	1	4	12	0
159	298	1	4	14	0
160	299	1	4	16	0
161	300	1	4	18	0
162	301	1	4	20	0
163	302	1	7	2	0
164	303	1	7	4	0
165	304	1	7	6	0
166	305	1	7	8	0
167	306	1	7	10	0
168	307	1	7	12	0
169	308	1	7	14	0
170	309	1	7	16	0
171	310	1	7	18	0
172	311	1	7	20	0
173	312	1	6	2	0
174	313	1	6	4	0
175	314	1	6	6	0
176	315	1	6	8	0
177	316	1	6	10	0
178	317	1	6	12	0
179	318	1	6	14	0
180	319	1	6	16	0
181	320	1	6	18	0
182	321	1	6	20	0
183	322	1	5	2	0
184	323	1	5	4	0
185	324	1	5	6	0
186	325	1	5	8	0
187	326	1	5	10	0
188	327	1	5	12	0
189	328	1	5	14	0
190	329	1	5	16	0
191	330	1	5	18	0
192	331	1	5	20	0
193	332	1	8	2	0
194	333	1	8	4	0
195	334	1	8	6	0
196	335	1	8	8	0
197	336	1	8	10	0
198	337	1	8	12	0
199	338	1	8	14	0
200	339	1	8	16	0
201	340	1	8	18	0
202	341	1	8	20	0
203	342	1	9	2	0
204	343	1	9	4	0
205	344	1	9	6	0
206	345	1	9	8	0
207	346	1	9	10	0
208	347	1	9	12	0
209	348	1	9	14	0
210	349	1	9	16	0
211	350	1	9	18	0
212	351	1	9	20	0
213	352	1	10	2	0
214	353	1	10	4	0
215	354	1	10	6	0
