1	1	4	1
2	1	3	2
3	1	0	0
4	1	0	0
5	1	0	0
6	1	0	0
7	1	0	0
8	1	0	0
9	1	0	0
10	1	0	0
11	1	0	0
12	1	0	0
13	1	0	0
14	1	0	0
15	1	0	0
16	1	0	0
17	1	0	0
18	1	0	0
19	1	0	0
20	1	0	0
21	1	0	0
22	1	0	0
23	1	0	1
24	1	0	1
25	1	0	1
26	1	0	1
27	1	0	1
28	1	0	1
29	1	0	1
30	1	0	1
31	1	0	1
32	1	0	1
33	1	0	1
34	1	3	1
35	1	0	1
36	1	0	1
37	1	0	1
38	1	0	0
39	1	0	1
40	1	0	1
41	1	0	0
42	1	0	1
43	1	0	1
44	1	0	1
45	1	0	1
46	1	0	1
47	1	0	1
48	1	0	0
49	1	0	1
50	1	0	1
51	1	0	1
52	1	4	1
53	1	0	1
54	1	0	1
55	1	0	1
57	1	0	2
58	1	0	2
59	1	0	2
60	1	0	2
61	1	0	2
62	1	6	1
63	1	4	1
64	1	6	1
65	1	6	1
66	1	6	1
67	1	6	1
1	2	0	0
2	2	0	0
3	2	0	1
4	2	0	1
5	2	0	1
6	2	0	0
7	2	0	1
8	2	0	0
9	2	0	0
10	2	0	0
11	2	0	0
12	2	0	0
13	2	0	0
14	2	0	0
15	2	0	0
16	2	0	0
17	2	0	0
18	2	0	0
19	2	0	0
20	2	0	0
21	2	0	0
22	2	0	0
23	2	0	0
24	2	0	0
25	2	0	0
26	2	0	0
27	2	0	0
28	2	0	0
29	2	0	0
30	2	0	1
31	2	0	0
32	2	0	0
33	2	0	0
34	2	0	0
35	2	0	0
36	2	0	0
37	2	0	0
38	2	0	0
39	2	0	0
40	2	0	0
41	2	0	0
42	2	0	0
43	2	0	0
44	2	0	0
45	2	0	0
46	2	0	0
47	2	0	0
48	2	0	0
49	2	0	0
50	2	0	0
51	2	0	0
52	2	0	0
53	2	0	0
54	2	0	0
55	2	0	0
56	2	0	0
57	2	0	0
58	2	0	0
59	2	0	0
60	2	0	0
61	2	0	0
62	2	0	0
63	2	0	0
64	2	0	0
65	2	0	0
66	2	0	0
67	2	0	0
68	2	0	0
69	2	0	0
70	2	0	0
71	2	0	0
72	2	0	0
73	2	0	0
74	2	0	0
75	2	0	0
76	2	0	1
77	2	0	1
78	2	0	1
79	2	0	1
80	2	0	1
81	2	0	1
82	2	0	1
83	2	0	0
84	2	0	1
85	2	0	1
86	2	0	1
87	2	0	1
88	2	0	1
89	2	0	0
90	2	0	0
91	2	0	1
92	2	0	0
93	2	0	0
94	2	0	0
95	2	0	0
96	2	0	0
97	2	0	0
98	2	0	0
100	2	0	0
102	2	0	0
103	2	0	1
104	2	4	1
105	2	0	1
106	2	0	1
107	2	4	1
1	3	3	0
2	3	0	0
3	3	0	0
4	3	0	0
5	3	0	0
6	3	0	0
7	3	0	0
8	3	0	0
9	3	0	0
10	3	0	0
12	3	0	1
14	3	0	0
15	3	0	1
16	3	0	1
17	3	0	0
18	3	0	0
19	3	0	0
25	3	4	0
26	3	4	0
1	4	0	0
2	4	0	0
3	4	0	0
4	4	0	0
5	4	0	0
6	4	0	0
7	4	0	0
8	4	0	0
9	4	0	0
10	4	0	0
11	4	0	0
12	4	0	0
13	4	0	0
14	4	0	0
15	4	0	0
16	4	0	0
17	4	0	0
18	4	0	0
19	4	0	0
20	4	0	0
21	4	0	0
22	4	0	0
23	4	0	0
24	4	0	0
25	4	0	0
26	4	0	0
27	4	0	0
28	4	0	0
29	4	0	0
30	4	0	0
31	4	0	0
32	4	0	0
33	4	0	0
34	4	0	0
35	4	0	0
36	4	0	0
37	4	0	0
38	4	0	0
39	4	0	0
40	4	0	0
41	4	0	0
42	4	0	0
43	4	0	0
44	4	0	0
45	4	0	0
46	4	0	0
47	4	0	0
48	4	0	0
49	4	0	0
50	4	0	0
51	4	0	0
52	4	0	0
53	4	0	0
54	4	0	0
55	4	0	0
56	4	0	0
57	4	0	0
58	4	0	0
59	4	0	1
60	4	0	0
61	4	0	0
62	4	0	0
63	4	0	0
64	4	0	0
65	4	0	0
66	4	0	0
67	4	0	0
68	4	0	0
69	4	0	0
70	4	0	0
71	4	0	0
72	4	0	0
73	4	0	0
74	4	0	0
75	4	0	0
76	4	0	1
77	4	0	0
78	4	0	0
79	4	0	0
80	4	0	0
81	4	0	1
82	4	0	1
83	4	0	1
84	4	0	1
85	4	0	1
86	4	0	1
88	4	0	1
89	4	4	1
90	4	0	0
91	4	0	0
92	4	0	0
93	4	0	0
94	4	0	0
95	4	0	0
96	4	2	0
97	4	0	0
105	4	4	0
106	4	0	0
107	4	3	0
108	4	0	0
1	5	0	0
2	5	0	0
3	5	0	0
4	5	0	0
5	5	0	0
6	5	0	0
7	5	0	0
8	5	0	0
9	5	0	0
10	5	0	0
11	5	0	0
12	5	0	0
13	5	0	0
14	5	0	0
15	5	0	0
16	5	0	0
17	5	0	0
18	5	0	0
1	6	0	1
2	6	0	1
3	6	0	1
4	6	0	1
5	6	0	1
6	6	0	1
7	6	0	1
8	6	0	1
9	6	0	1
10	7	0	0
1	8	0	1
2	8	0	1
3	8	0	1
4	8	0	1
5	8	0	1
6	8	0	1
7	8	0	1
8	8	0	1
9	8	0	1
10	8	0	1
11	8	0	1
12	8	0	1
13	8	3	1
14	8	6	1
1	9	0	0
2	9	0	0
3	9	0	0
4	9	0	0
5	9	0	0
6	9	0	0
7	9	0	0
8	9	0	0
9	9	0	0
10	9	0	0
11	9	0	0
12	9	0	0
13	9	0	0
14	9	0	0
15	9	0	0
16	9	0	0
17	9	0	0
18	9	0	0
19	9	0	0
20	9	0	0
21	9	0	0
22	9	0	0
23	9	0	0
24	9	0	0
25	9	0	0
26	9	0	0
27	9	0	0
28	9	0	0
29	9	0	0
