1	22	7	0	0
1	66	-50	1	0
1	106	0	-1	0
2	227	0	1	0
3	17	-30	1	0
3	27	-30	1	0
4	21	-30	1	0
4	135	10	0	0
4	183	10	0	0
4	235	-30	0	0
4	257	10	0	0
5	82	-30	1	0
5	368	-30	1	0
6	41	10	0	0
6	180	-30	1	0
6	249	-30	1	0
7	366	0	1	0
7	398	0	1	0
7	409	0	1	0
7	432	0	1	0
8	135	-30	1	0
8	166	0	-1	0
8	167	-30	1	0
8	183	-30	1	0
8	257	-30	1	0
8	366	0	-1	0
8	367	0	-1	0
8	394	0	-1	0
9	305	10	0	0
10	115	-30	1	0
10	176	-30	1	0
10	210	-30	1	0
10	219	-30	1	0
10	305	-30	1	0
11	48	-30	1	0
11	75	0	-1	0
11	105	-30	1	0
11	184	10	0	0
11	258	10	0	0
11	366	0	-1	0
11	367	0	-1	0
11	394	0	-1	0
11	457	0	-1	0
12	53	10	0	0
12	105	10	0	0
12	135	-30	1	0
12	184	-30	1	0
12	311	-30	1	0
13	227	-30	1	0
14	106	-3	1	0
15	226	-30	1	0
15	273	10	0	0
15	355	-30	1	0
16	149	10	0	0
16	166	10	0	0
16	167	10	0	0
16	224	-30	1	0
16	367	0	-1	0
17	135	-30	1	0
17	167	-30	1	0
17	183	-30	1	0
17	257	-30	1	0
18	106	-2	1	0
19	115	10	0	0
19	176	10	0	0
19	209	-30	1	0
20	46	-30	1	0
20	57	-30	1	0
20	128	-30	1	0
20	169	10	0	0
20	232	-30	1	0
21	120	-30	1	0
22	44	-30	1	0
22	169	-30	1	0
22	246	-30	1	0
22	351	-30	1	0
23	302	-2	1	0
24	106	-1	1	0
25	46	-30	1	0
25	57	-30	1	0
25	128	10	0	0
25	234	-30	1	0
26	135	-30	1	0
26	159	-30	1	0
26	265	-30	1	0
26	279	10	-1	0
26	367	0	1	0
27	12	-30	1	0
27	135	-30	1	0
27	300	-30	1	0
28	31	-30	1	0
28	33	-30	1	0
28	48	-30	1	0
28	77	-30	1	0
28	218	10	0	0
28	369	-30	1	0
29	106	-4	1	0
30	257	10	0	0
31	106	-5	1	0
32	63	-1	1	0
32	92	1	0	0
32	99	1	0	0
32	155	-1	1	0
32	314	1	0	0
34	106	-50	1	0
35	41	-30	1	0
35	75	0	-1	0
35	133	10	0	0
35	218	10	0	0
35	313	10	0	0
35	316	10	0	0
36	108	-30	1	0
36	281	10	0	0
36	370	10	0	0
36	371	10	0	0
37	31	-30	1	0
37	48	-30	1	0
37	149	-30	1	0
37	214	-30	1	0
37	273	10	0	0
39	135	-30	1	0
39	159	-30	1	0
39	166	10	0	0
39	265	-30	1	0
40	82	-30	1	0
41	414	-30	0	0
42	41	-30	0	0
42	133	10	0	0
42	180	-30	1	0
42	249	10	-1	0
42	314	10	0	0
42	316	10	0	0
43	1	-5	1	0
43	178	1	0	0
43	192	1	0	0
43	207	-5	1	0
43	273	1	0	0
44	83	-30	1	0
44	372	-30	1	0
45	17	-30	1	0
46	97	-2	1	0
47	106	1	0	0
47	346	-10	1	0
48	106	1	0	0
48	346	-15	1	0
49	106	1	0	0
49	346	-20	1	0
50	135	10	0	0
50	159	10	0	0
50	217	10	0	0
50	279	-30	1	0
50	300	10	0	0
50	367	0	-1	0
51	135	10	0	0
51	159	10	0	0
51	167	10	0	0
51	217	10	0	0
51	279	-30	1	0
51	300	10	0	0
51	309	-30	1	0
52	106	-25	1	0
53	106	-100	1	0
54	41	-2	1	0
54	75	0	-1	0
54	133	1	0	0
54	180	1	0	0
54	314	1	0	0
54	316	1	0	0
55	106	1	0	0
55	346	-5	1	0
56	106	5	0	0
56	346	-100	1	0
57	135	1	0	0
57	159	1	0	0
57	217	1	0	0
57	279	-3	1	0
57	300	1	0	0
58	41	-30	1	0
58	133	10	0	0
58	180	-30	1	0
58	249	10	-1	0
58	314	10	0	0
58	316	10	0	0
59	1	0	-1	0
60	31	-30	1	0
60	53	-30	1	0
60	105	-30	1	0
60	149	-30	1	0
60	214	-30	1	0
60	224	0	-1	0
60	249	0	-1	0
60	299	0	-1	0
60	366	0	-1	0
61	9	-30	1	0
61	21	10	0	0
61	135	-30	1	0
61	183	-30	1	0
61	257	-100	1	0
62	39	-30	1	0
62	115	10	0	0
62	185	-30	1	0
63	135	1	0	0
63	159	1	0	0
63	217	1	0	0
63	279	-1	1	0
63	300	1	0	0
63	367	0	-1	0
64	200	-30	1	0
65	47	10	0	0
65	86	10	0	0
65	105	10	0	0
65	184	-30	1	0
65	258	-30	1	0
65	311	-30	1	0
66	1	-30	1	0
66	177	10	0	0
66	192	10	0	0
66	207	-30	1	0
66	273	10	0	0
67	41	-30	1	0
67	133	10	0	0
67	180	-30	1	0
67	249	10	-1	0
67	314	10	0	0
67	316	10	0	0
68	41	-30	1	0
68	133	10	0	0
68	218	10	0	0
68	313	-30	1	0
69	27	-30	1	0
70	253	-2	1	0
71	226	-10	1	0
71	355	-5	1	0
72	47	-30	1	0
72	48	-30	1	0
72	184	-30	1	0
72	217	-30	1	0
73	291	-5	1	0
73	320	1	0	0
73	366	0	-1	0
74	213	-30	1	0
74	275	10	0	0
74	279	0	-1	0
74	294	-30	1	0
74	311	-30	1	0
74	355	0	-1	0
74	361	-30	1	0
74	366	0	-1	0
74	367	0	-1	0
74	394	0	-1	0
74	457	0	-1	0
75	53	-30	1	0
75	105	-30	1	0
75	149	-30	1	0
75	214	-30	1	0
76	135	10	0	0
76	167	10	0	0
76	279	-30	1	0
76	309	-30	1	0
77	248	-30	1	0
78	135	15	0	0
78	167	15	0	0
78	279	-15	1	0
78	309	-100	1	0
79	366	0	1	0
80	367	-250	0	1
81	106	1	0	0
81	346	-8	1	0
82	9	-150	1	0
82	21	251	0	0
82	135	-502	1	0
82	183	-301	1	0
82	257	-1005	1	0
83	99	-1	1	0
83	170	-10	1	0
83	178	-2	1	0
83	322	2	0	0
84	135	-1	1	0
84	159	-2	1	0
84	265	-1	1	0
84	267	-1	1	0
84	347	1	0	0
85	66	-2	1	0
86	291	10	0	0
86	320	-30	1	0
87	376	-30	1	0
88	357	-30	1	0
89	56	10	0	0
89	60	10	0	0
89	79	10	0	0
89	112	10	0	0
89	143	-10	1	0
91	213	-30	1	0
91	275	-30	1	0
91	294	-30	1	0
91	311	-30	1	0
91	361	-30	1	0
92	192	-30	1	0
93	47	-30	1	0
93	48	-30	1	0
93	184	-30	1	0
93	217	-30	1	0
94	213	-30	1	0
94	275	-30	1	0
94	294	-30	1	0
94	311	-30	1	0
94	361	-30	1	0
95	9	-30	1	0
95	33	10	0	0
95	47	-30	1	0
95	135	-30	1	0
95	217	-30	1	0
97	63	0	1	0
97	92	11	0	0
97	155	-75	1	0
97	260	150	0	0
97	311	3	0	0
98	92	10	0	0
98	155	-30	1	0
98	311	10	0	0
99	156	-30	1	0
100	374	-30	1	0
101	375	-30	1	0
102	92	10	0	0
102	115	10	0	0
102	274	-30	1	0
102	314	10	0	0
103	14	-30	1	0
104	135	1	0	0
104	159	1	0	0
104	217	1	0	0
104	279	-5	1	0
104	300	1	0	0
105	8	-7	1	0
105	43	-10	1	0
105	178	-10	1	0
106	8	-30	1	0
106	43	-30	1	0
106	92	-30	1	0
106	155	10	0	0
106	174	-30	1	0
106	178	-30	1	0
106	212	-30	1	0
107	92	-5	1	0
107	155	1	0	0
107	174	-1	1	0
107	212	-1	1	0
108	41	10	0	0
108	133	10	0	0
108	180	-30	1	0
108	249	10	0	0
108	314	10	0	0
108	316	10	0	0
109	9	-30	1	0
109	33	10	0	0
109	53	10	0	0
109	135	-30	1	0
109	217	-30	1	0
109	394	0	-1	0
110	226	-30	1	0
110	355	-30	1	0
111	226	-30	1	0
111	273	10	0	0
111	355	-30	1	0
112	57	1	0	0
112	169	-1	1	0
112	215	-1	1	0
112	219	-1	1	0
