0	7685	1	1	0	100
0	7954	1	1	0	100
0	8239	1	1	0	100
90279	161857	1	1	0	100
0	23496	1	1	0	100
9751	161310	1	2	0	100
0	90425	1	1	0	100
1	1	1	1	0	100
1	2	1	1	0	100
104182	161665	1	1	0	100
104134	161468	1	1	0	100
2	35	1	1	0	100
2	39790	1	1	0	100
2	39791	1	1	0	100
2	39792	1	1	0	100
3	2	1	1	0	100
90294	161663	1	1	0	100
3	7	1	1	0	100
104139	161481	1	1	0	100
4	10	1	1	0	100
4	35	1	1	0	100
6	2	1	1	0	100
90294	161662	1	1	0	100
6	16	1	1	0	100
9	2	1	1	0	100
90297	161661	1	1	0	100
9	25	1	1	0	100
10	2	1	1	0	100
90297	161660	1	1	0	100
10	39790	1	1	0	100
10	39791	1	1	0	100
10	39792	1	1	0	100
11	2	1	1	0	100
11	31	1	1	0	100
11	33	1	1	0	100
12	34	1	1	0	100
12	35	1	1	0	100
12	36	1	1	0	100
13	2	1	1	0	100
104181	161657	1	1	0	100
13	37	1	1	0	100
14	2	1	1	0	100
104181	161656	1	1	0	100
14	40	1	1	0	100
15	43	1	1	0	100
15	45	1	1	0	100
15	2799	1	1	0	100
16	2	1	1	0	100
104180	161655	1	1	0	100
16	46	1	1	0	100
17	49	1	1	0	100
17	50	1	1	0	100
17	51	1	1	0	100
104143	161497	1	1	0	100
104138	161477	1	1	0	100
19	54	1	1	0	100
19	55	1	1	1	100
20	56	1	1	0	100
20	23472	1	1	0	100
21	57	1	1	0	100
21	58	1	1	0	100
21	59	1	1	0	100
21	23492	1	1	0	100
22	60	1	1	0	100
22	61	1	1	0	100
22	62	1	1	0	100
23	63	1	1	0	100
23	64	1	1	0	100
23	65	1	1	0	100
23	23491	1	1	0	100
24	66	1	1	0	100
24	67	1	1	0	100
24	68	1	1	0	100
25	69	1	1	0	100
25	70	1	1	0	100
25	71	1	1	0	100
26	72	1	1	0	100
26	73	1	1	0	100
27	74	1	1	0	100
27	75	1	1	0	100
28	74	1	1	0	100
28	75	1	1	0	100
28	77	1	1	0	100
29	72	1	1	0	100
29	73	1	1	0	100
29	80	1	1	0	100
30	82	1	1	0	100
30	83	1	1	0	100
31	84	1	1	0	100
31	85	1	1	0	100
32	86	1	1	0	100
32	87	1	1	0	100
34	90	1	1	0	100
34	91	1	1	0	100
35	72	1	1	0	100
35	93	1	1	0	100
37	96	1	2	2	100
37	22615	1	1	0	100
38	97	1	1	0	100
38	98	1	1	0	100
38	99	1	1	0	100
39	86	1	1	0	100
39	99	1	1	0	100
40	102	1	1	0	100
40	103	1	1	0	100
40	104	1	1	0	100
41	102	1	1	0	100
41	104	1	1	0	100
42	107	1	1	0	100
42	108	1	1	0	100
42	109	1	1	0	100
43	110	1	1	0	100
43	111	1	1	0	100
43	112	1	1	0	100
43	90693	1	1	0	100
44	113	1	1	0	100
44	114	1	1	0	100
44	23496	1	1	0	100
44	90682	1	1	1	100
45	115	1	1	0	100
45	116	1	1	0	100
46	113	1	1	0	100
46	118	1	1	0	100
46	90683	1	1	1	100
46	90684	1	1	1	100
47	119	1	1	0	100
47	120	1	1	0	100
48	121	1	1	0	100
48	122	1	1	0	100
49	123	1	1	0	100
49	124	1	1	0	100
50	125	1	1	0	100
50	126	1	1	0	100
51	127	1	1	0	100
52	128	1	1	0	100
52	129	1	1	0	100
53	75	1	1	0	100
53	130	1	1	0	100
54	132	1	1	0	100
54	133	1	1	1	100
55	134	1	1	0	100
55	135	1	1	0	100
55	136	1	1	0	100
65	164	1	1	0	100
65	23163	1	1	1	100
66	165	1	1	0	100
66	166	1	1	0	100
66	167	1	1	0	100
67	168	1	1	0	100
67	169	1	1	0	100
67	170	1	1	0	100
68	171	1	1	0	100
68	172	1	1	0	100
68	173	1	1	0	100
69	174	1	1	0	100
69	175	1	1	0	100
69	176	1	1	0	100
70	177	1	1	0	100
70	178	1	1	0	100
70	179	1	1	0	100
71	180	1	1	0	100
71	181	1	1	0	100
72	182	1	1	0	100
73	183	1	1	0	100
74	184	1	1	0	100
75	185	1	1	0	100
75	186	1	1	0	100
75	23496	1	1	0	100
76	187	1	1	0	100
77	188	1	1	0	100
77	189	1	1	0	100
77	23496	1	1	0	100
78	190	1	1	0	100
79	191	1	1	0	100
79	192	1	1	0	100
80	193	1	1	0	100
80	194	1	1	0	100
